"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",200,4,"sa",74.04,76.2267588615418,76.4043464660645,5.68560835912926,0.312211139125009,0.662293475084094,6.02011273057151,5.01368304263008,3.16753315997987,2.79867605356432,-3.88935720213118,-3.07196482703725
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",200,5,"sa",74.45,75.7642026901245,75.9913482666016,6.89731361225561,0.563851886143277,2.78924845511979,5.1615159266033,4.48609732989519,2.88398083765342,2.64876122384674,-4.22031758386803,-3.53720440025975
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,1,"ro",76.49,78.9335373535156,78.88232421875,3.79060375528263,0.0191199372548998,-0.773612053715504,5.97087479802614,5.72321516761782,3.14435946462565,3.07947278355936,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,2,"ro",74.23,76.0766611480713,76.3920822143555,3.28120775165708,-0.0142183149829363,-0.5815383336728,4.69051609691106,5.19890733462503,2.80077541394539,2.97517147710703,-2.67336212460733,-3.07150703627932
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,3,"ro",73.65,75.2641731719971,75.1383972167969,3.13729494707649,-0.119495026973854,-0.590326579533163,3.99552907433906,4.20438031473957,2.58982499733668,2.65034428431357,-1.66179321882601,-1.80092843849236
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,4,"ro",74.04,74.4265374908447,74.3079719543457,3.08660943825691,0.0629623513192643,-0.73708081776428,3.03399961371143,3.17123747813364,2.07254538489907,2.07807692498277,-1.46412459807126,-1.57558512561426
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,5,"ro",74.45,74.2884920349121,74.3078765869141,2.66431239955467,0.0485298083036181,-0.522993987503203,2.43241665552651,2.54102979541635,1.70147038147434,1.70067757703832,-1.46012753204751,-1.5699780279229
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,1,"sa",76.49,78.3586462402344,78.4693298339844,3.87566577380178,-0.0644593498805,-0.658023853006769,3.4918387711421,3.91774659170063,2.41351317638947,2.55464428776884,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,2,"sa",74.23,77.2650316162109,77.6433334350586,4.65112882208311,0.199151314870599,0.187925572365705,6.35162784127101,7.78429586529475,3.21014348731081,3.52480915023115,-3.9742562779161,-5.09624548930599
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,3,"sa",73.65,77.0552299423218,76.8173446655273,5.65082168110077,0.394716092744399,1.31394532967728,8.09961554754224,8.53355465361133,3.64644901817356,3.75320922832697,-4.39590660921721,-4.684993773502
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,4,"sa",74.04,76.5480700683594,76.8173446655273,6.189770601521,0.417965246297656,2.48876256017706,7.64731552760673,8.32857683799179,3.56759531721972,3.73542712252715,-5.21092310481103,-5.76422335740418
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",500,5,"sa",74.45,76.3085319061279,75.9913482666016,7.19972599526425,0.457536706905843,2.49992113831955,6.80868059130448,7.13801236618456,3.34719113958142,3.398162079017,-5.88624728067405,-6.21933090954978
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,1,"ro",76.49,78.547798614502,78.4693298339844,3.96726469625909,0.0258307827710246,-0.697895607547442,4.2345351378462,3.91774659170063,2.65457666825963,2.55464428776884,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,2,"ro",74.23,76.1785171585083,76.3920822143555,3.15591833014204,0.0160425175191858,-0.477564280251382,4.01562712742372,4.29617304666643,2.62277159220545,2.71275722921177,-2.14482506650775,-2.36453367269674
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,3,"ro",73.65,74.9178832321167,75.1383972167969,3.18608531150491,0.0531296872174275,-0.618452850754062,3.21292738171003,3.60255745610051,2.31744993436248,2.4754014523834,-1.14042950460343,-1.39999830527216
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,4,"ro",74.04,74.3274604263306,73.9019165039062,3.0600046681609,0.110844808377901,-0.5461747493048,2.43035391045906,2.70668485504875,1.83496193575143,1.903219234245,-0.973861442076784,-1.19828924842669
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,5,"ro",74.45,73.8878756637573,73.5001831054688,2.63712624636061,0.15819125595128,-0.50324808193154,2.0074798822465,2.3457783106664,1.61954899753888,1.7793690931136,-1.03034974173745,-1.37250217516751
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,1,"sa",76.49,78.4263777770996,78.4693298339844,3.91992792045833,0.0413359036083297,-0.614457373623971,3.74955889564522,3.91774659170063,2.4999006623893,2.55464428776884,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,2,"sa",74.23,77.3567170562744,77.6433334350586,4.63558572924436,0.230829295440811,0.0876418710235618,6.76295922282128,7.78429586529475,3.31260932730818,3.52480915023115,-4.29638908514475,-5.09624548930599
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,3,"sa",73.65,77.0734015693665,76.8173446655273,5.24373465772488,0.400331925839704,0.481767100803781,8.41519891692774,8.53355465361133,3.72261548441593,3.75320922832697,-4.60614601856089,-4.684993773502
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,4,"sa",74.04,76.8479054298401,76.8173446655273,6.14424170684747,0.540196722988035,1.43412849449923,8.28248241342715,8.32857683799179,3.72242234899553,3.73542712252715,-5.72678683141046,-5.76422335740418
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-small",1000,5,"sa",74.45,76.4472990760803,75.9913482666016,6.98366048590649,0.666120393550477,2.35005889566103,7.42382665060398,7.13801236618456,3.50738382377183,3.398162079017,-6.50840128265184,-6.21933090954978
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,1,"ro",76.49,78.9373924255371,77.6433334350586,4.80499559166942,0.229476702220528,-1.21273125743637,5.98972968457645,1.33017801242407,3.1492420831928,1.49653992339631,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,2,"ro",74.23,75.7349505106608,75.5706634521484,2.99991997527374,-0.183609490431421,-0.392966093908115,4.12730286205734,1.56377825217531,2.57815587125903,1.64323492463818,-2.2322835476994,-0.224667751723176
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,3,"ro",73.65,74.0494366963704,73.9133186340332,2.9120042766377,0.211631600870607,-0.721784868361081,2.804718466174,1.06563106912658,1.89906316479893,1.21445295333388,-0.86848361132574,0.290084116321781
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,4,"ro",74.04,73.9019149780273,73.9019165039062,2.94745228737893,-0.033468304363281,-1.09158621972262,2.1083057179538,0.803990064818301,1.47096603474001,0.957507859957863,-0.712303441432925,0.347023089136057
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,5,"ro",74.45,72.9617197672526,72.6924896240234,2.24810804528108,0.352795682094257,-0.819788718170153,2.12964018460037,1.2609605961877,1.58061595101104,1.2437772922404,-1.15390173372911,-0.27532586675079
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,1,"sa",76.49,79.4605214436849,79.2953186035156,4.54179562163683,0.174777106238618,-0.767692632798326,8.82399764739183,7.86981246723088,3.8095691071576,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,2,"sa",74.23,78.9098584493001,79.2953186035156,5.7379752182326,-0.205996075672406,0.178724140775501,15.3625363764388,16.7636325111762,4.96072211071679,5.10009692095598,-11.0311194114174,-12.1283832024249
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,3,"sa",73.65,79.9561167399089,80.1213150024414,7.11340214032196,0.22204813998612,-0.0502476040065054,23.4973936967454,25.1350609610585,6.04406891774112,6.20566590674694,-14.6537975418007,-15.7447998941144
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,4,"sa",74.04,79.6532521565755,78.88232421875,8.1558353236153,0.172056221990971,-0.278258260234266,25.500195215884,24.7133216806671,6.35917355046053,6.23751212355132,-19.7105030610776,-19.0714276884452
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",30,5,"sa",74.45,80.1763813018799,79.2953186035156,8.9013284115034,0.523218223414485,0.10162447459905,26.9584447356111,24.4660798184486,6.56868536187827,6.25061877559895,-26.2655640490599,-23.7448053054089
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,1,"ro",76.49,79.4467542012533,79.2953186035156,3.89654737383509,0.183286185636686,-0.348364232048115,8.74239540662881,7.86981246723088,3.79224797437716,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,2,"ro",74.23,75.6117374420166,75.1599540710449,3.48310418737675,0.0353838837551219,-0.975004263070922,5.32579688264969,4.36731352074195,2.81825520750447,2.42326036972487,-3.17088016496964,-2.42024709902262
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,3,"ro",73.65,74.2263922373454,74.3216781616211,3.30504832861196,-0.0374084193544833,-0.957867796824043,3.6612739255238,3.06192619809419,2.13868997409223,1.91812255328047,-1.43911480204554,-1.0398335837366
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,4,"ro",74.04,73.1033420562744,73.0898056030273,2.49522273910798,-0.118856303929976,-0.0568390144541704,2.96528747002891,2.52216199658021,1.92229825720376,1.761502148233,-1.40831863070425,-1.04842524962989
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,5,"ro",74.45,72.827103805542,73.5001831054688,2.2015231167821,-0.182259521325976,-0.561846778574762,2.89898838762039,2.19816002389156,1.97861212792591,1.665995424304,-1.93201460007566,-1.22320217317017
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,1,"sa",76.49,79.5981859842936,79.2953186035156,3.75285739976616,0.25043858189907,-0.584332370297715,9.66082011295934,7.86981246723088,3.98260248165917,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,2,"sa",74.23,78.9924582163493,78.4693298339844,4.53682694876009,0.870929593323424,0.838914998802472,16.170914187716,12.9208649542704,5.0994997854742,4.57701891391268,-11.6641978132322,-9.11893253525768
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,3,"sa",73.65,78.3041306813558,77.6433334350586,4.68191645295237,0.619745953197877,-0.0475085026940478,18.0009202581898,13.9294806106992,5.44156809859048,4.81098876995206,-10.9920858000022,-8.27972149407044
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,4,"sa",74.04,78.6758276621501,78.0563316345215,5.24088934370103,0.769046466008805,0.800819331021493,18.8734147219313,14.4798404076389,5.59897148949265,4.92856652920992,-14.3284282752498,-10.7600973854319
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",60,5,"sa",74.45,78.2490652720133,78.4693298339844,5.87198264885109,0.207944635045872,-0.750007871359897,17.9853111657486,14.8148747889825,5.4743542780408,4.99421274432528,-17.1902056421014,-13.9836506296753
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,1,"ro",76.49,79.5890090094672,79.2953186035156,4.09606420355988,0.170332016220844,-0.848228563244531,9.60385684075911,7.86981246723088,3.9710772500859,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,2,"ro",74.23,75.908361477322,76.3920822143555,3.53015242889374,-0.247570911093757,-0.61748840447084,6.21037704465887,6.27220598443156,3.10341513628725,3.23619437937569,-3.86363618502539,-3.91205731414489
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,3,"ro",73.65,74.7844857109918,74.730037689209,3.30803721865438,0.115452494677495,-0.703603176552661,4.56927063925407,4.57029779299166,2.5784771782279,2.64272032843245,-2.0440157927168,-2.04470007527427
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,4,"ro",74.04,73.5139077080621,73.9019165039062,2.73367906511258,-0.420576560184085,-0.44703043375354,3.49614625434968,3.43249010771711,2.11212909997067,2.02870839128179,-1.83946640759762,-1.78776677124076
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,5,"ro",74.45,72.9078732808431,72.6924896240234,2.30303874761825,-0.269642097404008,-0.458334978523138,3.27254796706727,3.36376063050675,2.10831049378121,2.10073771729955,-2.30982989095906,-2.40208167853378
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,1,"sa",76.49,79.5798309326172,79.2953186035156,4.19746263625858,0.231519143797846,-0.346208723587864,9.54705519215801,7.86981246723088,3.95954927887532,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,2,"sa",74.23,78.3867301093208,77.6433334350586,5.66075897628978,0.626012856762422,0.334818356158335,13.4127301969458,9.76032880305988,4.70341450928892,4.04824630039507,-9.50413516872578,-6.64376913075414
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,3,"sa",73.65,78.0930443657769,76.8173446655273,7.17221026935062,1.3265539186797,2.52753201634354,15.5220345433845,9.85090994545475,5.08761319932381,4.10216732843626,-9.34066966382881,-5.56260655453111
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,4,"sa",74.04,78.120576900906,77.6433334350586,8.40253005928307,1.35114635699206,4.88630054172234,15.8043028685903,10.6341854201438,5.15658839246922,4.26440709152839,-11.8357865564203,-7.63677033965487
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",90,5,"sa",74.45,78.1848209804959,77.230339050293,9.80316700347166,1.61768957055156,4.98479277280592,15.4332198461427,10.0534053830319,5.10403059497871,4.14473580914444,-14.6090400735311,-9.16793702568932
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,1,"ro",76.49,79.5059508895874,79.2953186035156,4.23043366874718,0.118440406312356,-0.737348349561167,9.09595976840304,7.86981246723088,3.8667040681358,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,2,"ro",74.23,75.8663771438599,75.5706634521484,3.29705422403999,-0.0105063683698279,-0.104608800950117,5.886844962675,4.83359547957872,3.02356964957469,2.69572425698837,-3.6102631080547,-2.78541426860268
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,3,"ro",73.65,74.2155027008057,74.3216781616211,3.26412548473946,0.0109726985066707,-0.512527805678682,4.03116107665616,3.37278083731871,2.27067574729216,2.09976514478947,-1.6855310068326,-1.24692274648166
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,4,"ro",74.04,73.4430736541748,73.0898056030273,2.60854633787032,-0.0812970426766604,-0.513979987766207,3.11245107307717,2.75530297599859,1.90537794738511,1.89773409186476,-1.52784054908987,-1.23777544585503
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,5,"ro",74.45,73.1690274047852,73.5001831054688,2.59134790756959,-0.0803520591862019,-0.770339724061923,2.81813901640003,2.38467280742627,1.87140465704526,1.7749809792094,-1.85024416669369,-1.41183977060236
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,1,"sa",76.49,78.7997260665894,78.4693298339844,3.68559050096366,0.2629998528062,0.033437649560816,5.33483450268237,3.91774659170063,2.97473132974545,2.55464428776884,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,2,"sa",74.23,77.4120582771301,77.6433334350586,4.92135782480037,-0.0511464571227881,0.585091969467545,7.73016469086735,7.78429586529475,3.58576653946045,3.52480915023115,-5.05385283958604,-5.09624548930599
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,3,"sa",73.65,77.4450982284546,77.6433334350586,5.18467003944251,0.146820904287051,0.344111135449529,9.95436664845126,10.5051012180488,4.06499650948985,4.10951559416438,-5.6315286785739,-5.99842415485579
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,4,"sa",74.04,77.507047958374,76.8173446655273,6.14320779995292,0.338273525671711,0.253180869428283,10.4708803727548,9.80723676131987,4.19263240168118,4.0026568969052,-7.50413881839759,-6.96514713893287
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",200,5,"sa",74.45,77.0899214553833,75.9913482666016,6.85851904547452,0.566583579679221,1.01673947177276,9.77054135632245,8.32094030484702,4.05093126743979,3.61194589851944,-8.88185052058642,-7.4157351455263
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,1,"ro",76.49,79.0772599487305,79.2953186035156,4.30092007271087,0.136545144190464,-0.480278263231367,6.69391404230483,7.86981246723088,3.3262268032273,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,2,"ro",74.23,76.0783038787842,76.3920822143555,3.56857954320525,0.0387328805528908,-0.434534640462108,5.05507063531674,6.27220598443156,2.8927885633231,3.23619437937569,-2.9588618022686,-3.91205731414489
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,3,"ro",73.65,74.3690464782715,74.3216781616211,3.28795647535542,0.190959619868727,-0.508885338364174,3.54238970284936,4.3318545072206,2.25237884147067,2.46007855971436,-1.35991497347401,-1.88585084421343
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,4,"ro",74.04,72.9874809570313,73.0898056030273,2.53836487303698,0.0396084522711813,-0.480064740456999,2.93374136108999,3.47460822842501,2.04721689173989,2.16796915305842,-1.38269781563937,-1.82197386104783
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,5,"ro",74.45,73.2530280303955,73.5001831054688,2.52071043535609,0.0803344199401375,-0.570627617250605,2.63354146807576,2.96011700936741,1.96192989273389,1.99116902816433,-1.66354362345033,-1.99383961883398
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,1,"sa",76.49,79.0987361755371,79.2953186035156,4.21348712110664,0.232379694623585,-0.516323759570509,6.80550443355603,7.86981246723088,3.35337408049116,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,2,"sa",74.23,78.2876106872559,78.4693298339844,5.35940220204433,0.297775735015217,0.791587112825662,11.6348544614445,12.9208649542704,4.33710813455198,4.57701891391268,-8.11179768301715,-9.11893253525768
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,3,"sa",73.65,78.0299012985229,77.6433334350586,5.78874366576957,0.284249998838945,0.367177050995056,14.1510814358973,13.9294806106992,4.81646877949645,4.81098876995206,-8.42735039698264,-8.27972149407044
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,4,"sa",74.04,77.9208703155518,77.6433334350586,6.23617039221461,0.111852127448808,0.290777599856383,14.3785996784557,13.6931134190772,4.88928238512808,4.79602317266525,-10.6778726646443,-10.1211410336511
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",500,5,"sa",74.45,78.0464210128784,77.6433334350586,7.2459766713626,0.2539957635166,0.238270877526776,14.0897285631392,12.9939664207544,4.85477159162502,4.67665375324295,-13.2502433037123,-12.1419978849303
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,1,"ro",76.49,79.2498925552368,79.2953186035156,4.13533378359003,0.117977865938629,-0.441671602492347,7.61700691645161,7.86981246723088,3.54423328532599,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,2,"ro",74.23,75.9739835510254,76.3920822143555,3.49272698764256,0.0246557749102043,-0.450307751986068,5.32924277134935,6.27220598443156,2.93319340627156,3.23619437937569,-3.17357880127605,-3.91205731414489
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,3,"ro",73.65,74.2873740386963,74.3216781616211,3.25872512175723,0.0746203424908691,-0.670897303206771,3.68824373596757,4.3318545072206,2.24268923330979,2.46007855971436,-1.45708189907239,-1.88585084421343
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,4,"ro",74.04,73.2262409210205,73.0898056030273,2.55287242580254,-0.0397951764084968,-0.350847580014684,2.93173376163107,3.47460822842501,1.95830532410564,2.16796915305842,-1.3810673028379,-1.82197386104783
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,5,"ro",74.45,73.2409126205444,73.5001831054688,2.37887994818578,0.0460037898263716,-0.517981446507785,2.6377654675366,2.96011700936741,1.8941085177151,1.99116902816433,-1.66781574407792,-1.99383961883398
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,1,"sa",76.49,79.179683303833,79.2953186035156,4.23990731780066,0.0943003948461203,-0.474183532844786,7.23439627491804,7.86981246723088,3.45562892754569,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,2,"sa",74.23,78.0522030181885,77.6433334350586,5.27594074843262,0.213172165299384,0.379863405291612,10.9218160935836,9.76032880305988,4.23776174745638,4.04824630039507,-7.55338405010859,-6.64376913075414
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,3,"sa",73.65,77.829185043335,77.6433334350586,5.86005220907275,0.328521475380252,0.600520154304775,13.1030732712006,11.8224565098922,4.66445252282376,4.45847369427366,-7.72917476763235,-6.87603693588489
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,4,"sa",74.04,77.7052862319946,77.6433334350586,6.67229643016218,0.399494694362909,1.28013586393294,13.1858857440128,12.1128453434719,4.70604947096369,4.53163686590644,-9.70918574357782,-8.83769412118355
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-base",1000,5,"sa",74.45,77.3278073196411,76.8173446655273,7.63762478511233,0.47664784113115,1.4335329764049,12.2050635890062,10.8111404278577,4.52326595555781,4.25131232784118,-11.3441076172065,-9.93430443299099
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,1,"ro",76.49,79.3503885904948,79.2953186035156,4.96986375033184,-0.0299908154767839,-1.13352854302641,8.18182288863279,7.86981246723088,3.67092076241044,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,2,"ro",74.23,74.6671038309733,74.7492446899414,3.90885820299649,0.228919155682941,-0.724491943351868,4.18644132384216,4.06971375763161,2.12902138388899,2.14929421313863,-2.27859763790602,-2.18718283156993
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,3,"ro",73.65,74.5666928609212,74.3216781616211,3.64713351211981,-0.153577420955525,-0.899301770246125,3.07106948298275,2.86352635602064,1.83166860530097,1.73547844888965,-1.04592477548151,-0.907661011738759
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,4,"ro",74.04,73.4417198181152,73.4958610534668,3.26019917691394,0.316847782633668,-0.793668349747441,2.39278690624608,2.22166656529905,1.57658343295679,1.48601788225379,-0.943350634251134,-0.804371763109446
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,5,"ro",74.45,73.4194122314453,73.9040298461914,2.76843296384812,-0.384722549361968,-1.25760688976775,2.12665175473578,1.83694993400919,1.54004996542405,1.33602167303792,-1.15087925870586,-0.857877061226868
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,1,"sa",76.49,81.4153709411621,82.1862983703613,4.62028577314314,-0.19331241383226,-1.10241702032144,24.2592789080442,32.4478151241812,6.23838304144497,7.17977218886942,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,2,"sa",74.23,79.1301231384277,79.2953224182129,4.80360885989639,0.0102908492128515,-0.061383670105613,24.1352428398995,29.0526531623156,6.31436575386047,6.88922612409745,-17.9014353824886,-21.7524889672769
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,3,"sa",73.65,77.6708697001139,77.6433334350586,5.21720313146103,0.0626089158430169,-0.522933798785127,21.4792929416977,24.6840060827294,5.98103130202999,6.35246024340858,-13.309353087825,-15.4443103233675
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,4,"sa",74.04,78.3867299397786,78.0563316345215,6.27316084329893,-0.0652242861742809,-0.934838436347533,20.8329849986153,22.5457345116615,5.91161589323509,6.08467013430231,-15.9199331978624,-17.3109776087972
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",30,5,"sa",74.45,78.4693300882975,78.4693298339844,6.95148371242875,-0.069453892608487,-0.747440736308437,19.897390870631,21.2675900722006,5.78065230031911,5.91909562839918,-19.1240683768278,-20.5098773304509
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,1,"ro",76.49,78.8960927327474,78.4693298339844,3.96713271360065,0.0778051853894392,-0.893795149838633,5.78928223857983,3.91774659170063,3.096921597592,2.55464428776884,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,2,"ro",74.23,76.2551826477051,75.981372833252,3.4855374727591,0.332324985936176,-0.330353003721091,4.9453234975728,3.4925266963768,2.89422960611184,2.44326104732293,-2.87291369533467,-1.73516069886195
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,3,"ro",73.65,74.416960144043,75.1383972167969,3.13655886052607,-0.112302039970195,-1.00716053781122,3.49295828589867,3.06679322257409,2.27480771154106,2.29573733112417,-1.32698411300766,-1.04307596103267
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,4,"ro",74.04,74.267365137736,74.7140274047852,2.92781339422055,0.0726602446279604,-0.976217830690525,2.63264244088843,2.41367315253092,1.78275913715744,1.94836069783687,-1.13815419329732,-0.960313824687694
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,5,"ro",74.45,73.0290274302165,72.6924896240234,2.7432266007428,0.152265484631339,-0.699377941647764,2.50994656152618,2.54870706635779,1.81161060253134,2.03645956254361,-1.5385406837884,-1.57774276081564
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,1,"sa",76.49,79.1989564259847,79.2953186035156,3.91608548626905,-0.130235951666454,-0.160919465422952,7.33844491788385,7.86981246723088,3.47995964283126,3.60151858809669,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,2,"sa",74.23,77.9186672210693,77.6433334350586,4.73561686221479,0.43870132163102,0.133204229045296,10.4723553928376,9.76032880305988,4.1643633460572,4.04824630039507,-7.20139039301253,-6.64376913075414
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,3,"sa",73.65,77.4919039408366,77.6433334350586,5.62582747197224,-0.0515510793529321,-0.329120732101577,11.9016455587636,11.8224565098922,4.47085453021219,4.45847369427366,-6.9287921203347,-6.87603693588489
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,4,"sa",74.04,76.8861764907837,77.6433334350586,6.33324655807211,-0.344457732058478,-0.308102778522324,10.9514143232452,12.1128453434719,4.29604442737173,4.53163686590644,-7.89441425622576,-8.83769412118355
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",60,5,"sa",74.45,76.1565495173136,76.4043464660645,7.3562198084971,-0.0855126089162372,-0.246305880173685,9.34359370960482,10.4541702966613,3.89008263447949,4.14351702518206,-8.45003894831876,-9.57326758271303
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",90,1,"ro",76.49,79.0567024230957,78.4693298339844,3.89052956641807,0.0416178213021291,-0.601879408876013,6.58796132872537,3.91774659170063,3.30023379873928,2.55464428776884,-Inf,-Inf
"p2o5","japan","chronos-zeroshot","amazon/chronos-t5-large",90,2,"ro",74.23,75.6163009643555,75.5706634521484,3.66805309362185,0.0430744550821649,-0.579405764626349,4.25489584624914,2.85756254181359,2.57526550526364,2.17228710682445,-2.33220757009098,-1.23789062715453
