"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"clima","canada","llama-zeroshot","",1000,5,"sa",2.368,0.37596222704649,0.255626171827316,0.803575209479114,2.20903633495355,9.69034276012692,1.97353706429509,2.24048529870907,106.620871765517,119.579679771069,-4.7268472117324,-5.50148265161793
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,1,"ro",1.329,1.46274004967582,NA,NA,NA,NA,0.0178864008872917,NA,9.58112483942431,NA,-Inf,NA
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,2,"ro",1.155,1.86476909707144,NA,NA,NA,NA,0.260829286022448,NA,28.2946474757441,NA,-33.4602042571606,NA
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,3,"ro",2.521,1.26594650344043,NA,NA,NA,NA,0.698939283757104,NA,40.9574777935978,NA,-0.896373681622098,NA
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,4,"ro",1.284,1.47934521095738,NA,NA,NA,NA,0.533744400678823,NA,34.2526868369261,NA,-0.755041411573895,NA
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,5,"ro",2.368,1.40186925709353,NA,NA,NA,NA,0.613677243020861,NA,37.6532290377627,NA,-0.780780240554004,NA
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,1,"sa",1.329,1.46274004967582,NA,NA,NA,NA,0.0178864008872917,NA,9.58112483942431,NA,-Inf,NA
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,2,"sa",1.155,1.91025839612753,NA,NA,NA,NA,0.294150822904212,NA,29.4298684267255,NA,-37.8625740393992,NA
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,3,"sa",2.521,1.56133505349144,NA,NA,NA,NA,0.503086151788569,NA,35.2917428085005,NA,-0.364981708728696,NA
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,4,"sa",1.284,1.20442464243883,NA,NA,NA,NA,0.378897673224174,NA,28.067717441132,NA,-0.245879313041386,NA
"clima","canada","lstm_diff_jitter","sliding_window = 06 / input_size = 03",NA,5,"sa",2.368,1.58877217919081,NA,NA,NA,NA,0.424557337923948,NA,30.3315829673266,NA,-0.231988519951481,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,1,"ro",1.329,1.4448698939085,NA,NA,NA,NA,0.0134258323143673,NA,8.35438563019518,NA,-Inf,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,2,"ro",1.155,1.2958097448349,NA,NA,NA,NA,0.0166266082774185,NA,9.92263042532652,NA,-1.19667172379686,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,3,"ro",2.521,1.02167620575428,NA,NA,NA,NA,0.760408352182073,NA,34.8296100426829,NA,-1.06315257973802,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,4,"ro",1.284,1.89955060732365,NA,NA,NA,NA,0.665031901680682,NA,35.7898818247907,NA,-1.18673680882259,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,5,"ro",2.368,1.53848207938671,NA,NA,NA,NA,0.669645517468264,NA,37.125664332967,NA,-0.943190038810855,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,1,"sa",1.329,1.4448698939085,NA,NA,NA,NA,0.0134258323143673,NA,8.35438563019518,NA,-Inf,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,2,"sa",1.155,1.34804180049896,NA,NA,NA,NA,0.0253454845271243,NA,11.8894811380685,NA,-2.3485909006638,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,3,"sa",2.521,1.13166377532482,NA,NA,NA,NA,0.660315371416308,NA,33.2838189232152,NA,-0.791578640698604,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,4,"sa",1.284,1.34009912908077,NA,NA,NA,NA,0.496023306633137,NA,26.0317858741244,NA,-0.631008106389134,NA
"clima","canada","lstm_diff","sliding_window = 06 / input_size = 02",NA,5,"sa",2.368,1.35516837692261,NA,NA,NA,NA,0.601984224647626,NA,31.7068234743008,NA,-0.746849218492648,NA
"clima","china","arima","",NA,1,"ro",1.41,1.39215823017622,NA,NA,NA,NA,0.000318328750444899,NA,1.27343057445134,NA,-Inf,NA
"clima","china","arima","",NA,2,"ro",1.58,1.40105681370058,NA,NA,NA,NA,0.0161694963367171,NA,6.63939143472543,NA,-1.237992572556,NA
"clima","china","arima","",NA,3,"ro",1.656,1.4907870281779,NA,NA,NA,NA,0.0198781062439077,NA,7.92640190115083,NA,-0.879390665131204,NA
"clima","china","arima","",NA,4,"ro",1.853,1.57619886687402,NA,NA,NA,NA,0.034063296507888,NA,9.9807460279665,NA,-0.346445206214275,NA
"clima","china","arima","",NA,5,"ro",1.841,1.72520709103735,NA,NA,NA,NA,0.029932236759517,NA,9.28337623710394,NA,-0.0797597780585615,NA
"clima","china","arima","",NA,1,"sa",1.41,1.39215823017622,NA,NA,NA,NA,0.000318328750444899,NA,1.27343057445134,NA,-Inf,NA
"clima","china","arima","",NA,2,"sa",1.58,1.39215823017622,NA,NA,NA,NA,0.0178014296204883,NA,6.95676137079665,NA,-1.46386569141706,NA
"clima","china","arima","",NA,3,"sa",1.656,1.39215823017622,NA,NA,NA,NA,0.0350717795815744,NA,10.4083587129253,NA,-2.31588806027996,NA
"clima","china","arima","",NA,4,"sa",1.853,1.39215823017622,NA,NA,NA,NA,0.0793976188897603,NA,14.9067204940171,NA,-2.13840861861945,NA
"clima","china","arima","",NA,5,"sa",1.841,1.39215823017622,NA,NA,NA,NA,0.103809881979518,NA,17.4783588089364,NA,-2.74478312553272,NA
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,1,"ro",1.41,1.31894454161326,1.32475489377975,0.130423146457389,-0.00308890547168142,-1.65645538490493,0.00829109650201918,0.0072667281345009,6.67330955233778,6.23420449226632,-Inf,-Inf
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,2,"ro",1.58,1.28734039068222,1.26861214637756,0.106357278789821,0.318102666039668,-0.937188238642686,0.0469703717140273,0.0521145617590444,13.5433121464906,14.0483149778633,-5.501089510592,-6.2130881327397
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,3,"ro",1.656,1.52762329181035,1.5335745215416,0.112385584847541,0.00692604270997289,-1.18005899268672,0.0368071075445547,0.0397390404312861,11.7171473481655,11.9244108128986,-2.47995596164586,-2.75715778512453
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,4,"ro",1.853,1.62275398174922,1.63623249530792,0.11217782845749,-0.146189934979892,-1.21435942215483,0.040858637888501,0.041551318096072,12.1000342072456,12.0495428616369,-0.61504970914009,-0.642429793880493
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,5,"ro",1.841,1.8458197315534,1.87262916564941,0.112930700249018,-0.346899635039088,-1.27422111583681,0.0326915562732502,0.0334411353007932,9.7323188463063,9.98031629323148,-0.179298020044233,-0.206337939944635
