"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,5,"ro",2136919.783907,1939652.02777778,1946213.5,121124.763738452,-0.0137338481176409,-0.973945138276357,67674199093.5314,67670591502.958,13.5210819614305,13.5346987659506,-0.295107310041004,-0.295038270185552
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,1,"sa",1881458.564748,1901519.53194444,1898215,124229.115588837,-0.00862213193730166,-1.28592284358233,402442404.856823,280778122.354472,1.06059124233282,0.886660446461985,-Inf,-Inf
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,2,"sa",1476107.292037,1882922.91805556,1860308.875,207273.454959378,0.0413374743039302,-0.97138734828173,82950697988.8631,73945817236.8147,12.6413991413502,11.9587276954894,-1.01937490156853,-0.800157575817451
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,3,"sa",1649622.886218,1869898.825,1863224.6875,294379.876095213,0.138539461272714,-0.571455215833424,71474295061.3392,64505787994.8482,12.6000591509036,12.0262107152354,-1.59209962197677,-1.3393784931109
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,4,"sa",1920095.477164,1864650.29305556,1860308.875,365071.856801523,0.0867701924012456,-0.266624578755363,54374263406.2092,49272950445.7152,10.1825266417064,9.81040152038453,-0.673251060205154,-0.516269120867101
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",90,5,"sa",2136919.783907,1849747.09861111,1883635.6875,424286.805674382,-0.0784574702748537,-0.0488829837748734,59993040960.9777,52248927055.1143,11.0273524479544,10.3682127905767,-0.148110017419892,9.20841729520339e-05
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,1,"ro",1881458.564748,1896786.146875,1880719.8125,128647.015843995,0.0360035754058964,-1.0300679193858,234934773.859936,545754.883924888,0.811359946053681,0.0392725795495257,-Inf,-Inf
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,2,"ro",1476107.292037,1865066.434375,1866174.6875,106169.030681665,-0.0529045876733248,-0.898885312433448,75762074591.0862,76076559379.0862,12.0470723155823,11.6903270887909,-0.844373050851761,-0.852028956145017
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,3,"ro",1649622.886218,1379983.089375,1381443.625,120774.055756908,-0.0408431485955148,-0.859225573935305,74743256407.9023,74691078301.8682,13.9648219320154,13.6920090305779,-1.7106523612995,-1.70876006073452
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,4,"ro",1920095.477164,1611846.920625,1615412.5625,105997.030023132,0.0339754526546773,-1.01300858808912,79811735458.021,79226228348.4388,14.8373421532014,14.5779053986166,-1.45603457603247,-1.43801685348334
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,5,"ro",2136919.783907,1948086.68,1955738.125,123295.418518293,-0.0629480402869851,-0.971700571110815,70980976592.6472,69946341383.6095,13.7189097578814,13.4331213211317,-0.358390389399874,-0.338590175427655
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,1,"sa",1881458.564748,1888563.4725,1892383.3125,117955.424129529,-0.0849908093353665,-0.857115882178889,50479714.1644301,119350113.444832,0.376915979896308,0.578972204313275,-Inf,-Inf
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,2,"sa",1476107.292037,1867365.268125,1848645.5,207138.618465672,0.0448633424922899,-0.631455043726594,76566641783.3212,69452033252.8642,11.8906020646416,11.4944758041054,-0.863959658728681,-0.690759646562186
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,3,"sa",1649622.886218,1856343.375,1834066.3125,304529.34390172,0.0700567113579691,-0.316052151573428,65288881349.6371,57641148001.4573,11.8579004847085,11.192640999358,-1.36777829736471,-1.09042422617334
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,4,"sa",1920095.477164,1849257.8828125,1822402.9375,392893.120284788,-0.0587579284547244,-0.378450303167615,50221152205.6048,45616819077.5935,9.83307717627546,9.6996588530177,-0.545447991542936,-0.403759538121004
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",200,5,"sa",2136919.783907,1842930.489375,1831150.5,468518.897527838,-0.0488326989092984,-0.456340449633752,57462862824.3684,55192426258.2747,10.8212391757962,10.8420241389667,-0.0996890202847844,-0.0562387979974341
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",500,1,"ro",1881458.564748,1910228.20275,1915710.0625,121487.732898679,-0.218287329897391,-0.840524579720825,827692070.766125,1173165098.25527,1.51751132232814,1.80405460564568,-Inf,-Inf
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",500,2,"ro",1476107.292037,1859428.96875,1857188.375,106432.612838831,-0.0416370701244994,-0.878443928364536,73881599954.4159,73197978445.2541,12.2508111132178,12.3345889783896,-0.79859425240406,-0.781951979930848
"gdp","brazil","chronos-zeroshot","amazon/chronos-t5-tiny",500,3,"ro",1649622.886218,1381309.76025,1381443.625,116942.158588187,-0.0324283623229329,-0.776729831682685,73251711158.5172,72772024345.9801,14.0688699719983,14.1215169569771,-1.65655971339337,-1.6391633052948
